,,,,,,ADVERTISING AND PRESS,,,,,,,Campaign materials,,,,,,,Campaign activity,,,Data and infrastructure,,,,,,,,Production Services,,,,Consultancy,,,,,Research,,,,,,,Miscellaneous,,,,,,,,Completely unclear
Supplier,Party,Total Spend,Expense Category,Supplier,More than 1 service,ADVERTISING AND PRESS,Merchandise,Newspaper or magazine advertising,Social media advertising,Online advertising (i.e. web advertising but not online newspapers or social media),"Other forms of advertising (billboards, advans, digital posters outside)",PR,Campaign materials,Design services,Campaign material printing,Paid leaflet delivery/ postage,Event costs/Venue hire,"Creative content owned by a third party (e.g. Getty images, PA images, demo music)",Translation/Braile/British Sign Language services,Campaign activity,Fundraising,Phone banking,Data and infrastructure,Campaign database or CRM,Data Services and analysis,IT infrastructure and support,Telecommunications services,Mobile application services,Email services,Website services,Production Services,Video editing/ production,Audio editing/production,Photos editing/production,Consultancy,Communication consultants,Design consultants,Social media strategy and consultancy,Data consultancy,Research,Polling,Focus groups,Ordinance survey data,Message testing,Archival research,Other forms of research,Miscellaneous,Catering,Accommodation,Expenses claimed by provider,Office infrastructure and supplies,Physical Security,Recruitment services/staffing costs,Transport,Completely unclear
Bristol North West CA,Conservative and Unionist Party,"£2,038.13",Market research/canvassing,Bristol North West CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,038.13"
Macclesfield CA,Conservative and Unionist Party,"£3,700.00",Market research/canvassing,Macclesfield CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,700.00"
Sutton Coldfield CA,Conservative and Unionist Party,"£19,001.22",Market research/canvassing,Sutton Coldfield CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£19,001.22"
Wantage CA,Conservative and Unionist Party,"£7,017.89",Market research/canvassing,Wantage CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,017.89"
West Lancashire CA,Conservative and Unionist Party,"£2,593.46",Market research/canvassing,West Lancashire CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,593.46"
Pegg,Conservative and Unionist Party,"£19,853.67",Market research/canvassing,Pegg,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£19,600.00",,,,,,,,,,,,,,,£253.65,,,,,
Microcare,Conservative and Unionist Party,"£4,676.22",Market research/canvassing,Microcare,y,,,,,,,,,,,,,,,,,,,,,,"£3,656.23",,,,,,,,,,,,,,,,,,,,,,,,"£1,020.00",,,,
T Lubbock,Conservative and Unionist Party,"£20,250.00",Market research/canvassing,T Lubbock,,,,,,,,,,,,,,,,,,,,,"£20,250.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YouGov UK,Plaid Cymru - The Party of Wales,"£8,940.00",Market research/canvassing,YouGov UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£8,940.00"
Moonlight Research,Labour Party,"£11,999.99",Market research/canvassing,Moonlight Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£11,999.99",,,,,,,,,,,,,,
Dipsticks Resarch,Labour Party,"£83,160.00",Market research/canvassing,Dipsticks Resarch,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£41,580.00",,"£41,580.00",,,,,,,,,,,
Abacus Data & Mailing Ltd,Conservative and Unionist Party,"£10,229.11",Market research/canvassing,Abacus Data & Mailing Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£10,229.11",,,,,,,,,,,,,,
Bristol West CA,Conservative and Unionist Party,"£2,038.13",Market research/canvassing,Bristol West CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,038.13"
Cannock Chase CA,Conservative and Unionist Party,"£3,660.20",Market research/canvassing,Cannock Chase CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,660.20"
Surrey Heath CA,Conservative and Unionist Party,"£20,602.00",Market research/canvassing,Surrey Heath CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£20,602.00"
Beckenham CA,Conservative and Unionist Party,"£3,520.00",Market research/canvassing,Beckenham CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,520.00"
Derbyshire Dales CA,Conservative and Unionist Party,"£5,769.00",Market research/canvassing,Derbyshire Dales CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,769.00"
Romford CA,Conservative and Unionist Party,"£15,228.63",Market research/canvassing,Romford CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£15,228.63"
Eden Smith Consulting Limited,Conservative and Unionist Party,"£9,962.98",Market research/canvassing,Eden Smith Consulting Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£9,962.98",,,,,,,,,,,,,,,,,,,,
Finchley And Golders Green CA,Conservative and Unionist Party,"£5,284.40",Market research/canvassing,Finchley And Golders Green CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,284.40"
Campaign IT Ltd,The Independent Group for Change [De-registered 23/07/20],"£5,100.00",Market research/canvassing,Campaign IT Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,100.00",,,,,,,,,,,,,
Oli Perkins Data Science,Labour Party,"£4,800.00",Market research/canvassing,Oli Perkins Data Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,800.00",,,,,,,,,,,,,,,,
Postal Choices,Conservative and Unionist Party,"£11,255.65",Market research/canvassing,Postal Choices,,,,,,,,,,,"£11,255.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordnance Survey,Conservative and Unionist Party,"£146,390.40",Market research/canvassing,Ordnance Survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£146,390.40",,,,,,,,,,,,
FocalData,Conservative and Unionist Party,"£181,766.40",Market research/canvassing,FocalData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£181,766.40",,,,,,,,,,,,,,
Boston And Skegness CA,Conservative and Unionist Party,"£2,196.00",Market research/canvassing,Boston And Skegness CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,196.00"
Taunton Deane CA,Conservative and Unionist Party,"£1,000.00",Market research/canvassing,Taunton Deane CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,000.00"
Communication Strategy & Management Ltd,Conservative and Unionist Party,"£14,040.00",Market research/canvassing,Communication Strategy & Management Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£14,040.00",,,,,,,,,,,,,,,,,,,
Gedling CA,Conservative and Unionist Party,"£1,152.00",Market research/canvassing,Gedling CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,152.00"
Havant CA,Conservative and Unionist Party,"£9,067.51",Market research/canvassing,Havant CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£9,067.51"
Chipping Barnet CA,Conservative and Unionist Party,"£23,770.30",Market research/canvassing,Chipping Barnet CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£23,770.30"
Clacton CA,Conservative and Unionist Party,"£11,518.94",Market research/canvassing,Clacton CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£11,518.94"
Holborn And St Pancras CA,Conservative and Unionist Party,"£6,000.00",Market research/canvassing,Holborn And St Pancras CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,000.00"
Vale Of Glamorgan CA,Conservative and Unionist Party,"£13,261.32",Market research/canvassing,Vale Of Glamorgan CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£13,261.32"
Survation,Plaid Cymru - The Party of Wales,"£10,080.00",Market research/canvassing,Survation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£10,080.00"
Tangent,Labour Party,"£86,153.89",Market research/canvassing,Tangent,y,,,,,,,,,,,,,,,,,,,,,,,"£53,712.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"£37,223.41"
SJC,Conservative and Unionist Party,"£11,400.00",Market research/canvassing,SJC,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,425.00",,,,,"£9,975.00",,,,,,,,,,,,,,,
Adetiq,Conservative and Unionist Party,"£56,608.42",Market research/canvassing,Adetiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£56,608.42",,,,,,,,,,,,,,
Aldridge-Brownhills CA,Conservative and Unionist Party,"£6,732.59",Market research/canvassing,Aldridge-Brownhills CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,732.59"
Bristol South CA,Conservative and Unionist Party,"£2,038.13",Market research/canvassing,Bristol South CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,038.13"
Sherwood CA,Conservative and Unionist Party,"£3,084.36",Market research/canvassing,Sherwood CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,084.36"
Filton And Bradley Stoke CA,Conservative and Unionist Party,"£2,038.13",Market research/canvassing,Filton And Bradley Stoke CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,038.13"
Amber Taxis,Conservative and Unionist Party,"£2,923.04",Market research/canvassing,Amber Taxis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,923.04"
Tunbridge Wells CA,Conservative and Unionist Party,"£21,360.00",Market research/canvassing,Tunbridge Wells CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£21,360.00"
Chatham And Aylesford CA,Conservative and Unionist Party,"£5,471.57",Market research/canvassing,Chatham And Aylesford CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,471.57"
North East Hampshire CA,Conservative and Unionist Party,"£2,367.10",Market research/canvassing,North East Hampshire CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,367.10"
Good Campaigns Company,Labour Party,"£3,849.60",Market research/canvassing,Good Campaigns Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,849.60",,,,,,,,,,,,,,,
Research Interactive,Conservative and Unionist Party,"£17,421.31",Market research/canvassing,Research Interactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£17,421.31",,,,,,,,,,,,,,
System1,Conservative and Unionist Party,"£11,125.20",Market research/canvassing,System1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£11,125.20",,,,,,,,,,,
Peterborough CA,Conservative and Unionist Party,"£9,332.84",Market research/canvassing,Peterborough CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£9,332.84"
Pudsey CA,Conservative and Unionist Party,"£4,443.01",Market research/canvassing,Pudsey CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,443.01"
Tonbridge And Malling CA,Conservative and Unionist Party,"£20,168.04",Market research/canvassing,Tonbridge And Malling CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£20,168.04"
West Dorset CA,Conservative and Unionist Party,"£2,773.02",Market research/canvassing,West Dorset CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,773.02"
Shipley CA,Conservative and Unionist Party,"£3,795.46",Market research/canvassing,Shipley CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,795.46"
Hendon CA,Conservative and Unionist Party,"£13,595.00",Market research/canvassing,Hendon CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£13,595.00"
Tatton CA,Conservative and Unionist Party,"£6,458.07",Market research/canvassing,Tatton CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,458.07"
South West Surrey CA,Conservative and Unionist Party,"£26,418.81",Market research/canvassing,South West Surrey CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£26,418.81"
Greg Caine,Plaid Cymru - The Party of Wales,"£4,571.40",Media,Greg Caine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,571.40"
Big Detail Ltd,Scottish National Party (SNP),"£35,485.80",Media,Big Detail Ltd,,,,,,,,,,,,,"£35,485.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORE LONDON LTD,Reform UK,"£14,802.00",Media,CORE LONDON LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,322.00",,,,,,,,,,,,,,,,,,,,,,,"£9,480.00"
Church House Conference Centre,UK Independence Party (UKIP),"£1,090.00",Media,Church House Conference Centre,,,,,,,,,,,,,"£1,090.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPI Media Ltd,Reform UK,"£108,329.61",Media,JPI Media Ltd,,,"£17,619.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£90,710.01"
31 Abbotsford Avenue,Reform UK,"£2,200.00",Media,31 Abbotsford Avenue,,,,,,,"£2,200.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Midland News Association Ltd,Reform UK,"£3,296.64",Media,The Midland News Association Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,296.64"
Facebook Ireland Limited,Co-operative Party,"£6,130.70",Media,Facebook Ireland Limited,,,,,"£6,130.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Field Media,Conservative and Unionist Party,"£8,754.99",Media,Field Media,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£8,754.99",,,,,,,,,,,,,,,,,,,
Gorilla Media,Conservative and Unionist Party,"£4,860.00",Media,Gorilla Media,,,,,,,"£4,860.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA Images,Conservative and Unionist Party,"£23,823.26",Media,PA Images,,,,,,,,,,,,,,"£23,823.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camera Works,Conservative and Unionist Party,"£3,592.21",Media,Camera Works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,592.21",,,,
Parsons,Conservative and Unionist Party,"£45,525.25",Media,Parsons,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£44,199.90",,,,,,,,,,,,,,,,"£1,325.35",,,,,
EG Media,Reform UK,"£8,400.00",Media,EG Media,,,,,,,,,,,,,,,,,,,,,"£8,400.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Church House Conference Centre,Labour Party,"£12,153.60",Media,Church House Conference Centre,y,,,,,,,,,,,,"£8,934.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£142.20,,,,,,,
ICSY Productions,Reform UK,"£9,700.74",Media,ICSY Productions,,,,,,,,,,,,,,,,,,,,,,,,,,,"£9,700.74",,,,,,,,,,,,,,,,,,,,,,,,
Storm HD Ltd,Reform UK,"£1,386.00",Media,Storm HD Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,386.00",,,,,,,,,,,,,,,,,,,,,,,,
L Barrow,Reform UK,"£10,175.00",Media,L Barrow,,,,,,,,"£10,175.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Insanity Media,Reform UK,"£31,715.06",Media,Insanity Media,y,,,,"£22,140.00",,,"£4,500.00",,,,,,,,,,,,,,,,,"£1,620.00",£900.00,,"£1,620.00",,,,,,,,,,,,,,,,,,£917.06,,,,,
Parslow Property Ltd,Reform UK,"£27,478.93",Media,Parslow Property Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£27,478.93",,,,,,,,,,,,,,,,,,,,
Patrick Christys,Reform UK,"£1,800.00",Media,Patrick Christys,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,800.00",,,,,,,,,,,,,,,,,,,,,,,
SWG3 Ltd,Scottish National Party (SNP),"£11,067.00",Media,SWG3 Ltd,,,,,,,,,,,,,"£11,067.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telegraph Media Group Limited,Reform UK,"£126,000.00",Media,Telegraph Media Group Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£126,000.00"
Julie's Kopitiam,Scottish National Party (SNP),"£1,852.00",Media,Julie's Kopitiam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,852.00",,,,,,,
The Canny Earl,Reform UK,"£25,500.00",Media,The Canny Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£25,500.00",,,,,,,,,,,,,,,,,,,,,,,
89up,Green Party,"£1,200.00",Media,89up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,200.00"
Canon Public Relations Limited,Reform UK,"£4,000.01",Media,Canon Public Relations Limited,,,,"£4,000.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Brexit Party,Reform UK,"£51,596.76",Overheads and general administration,The Brexit Party,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,150.00",,,,,,,,,,,,,"£6,960.50","£2,727.41","£3,205.65",,,"£5,140.80",,"£5,121.61","£26,284.24"
Soopa Doopa Branding Ltd,Reform UK,"£98,502.63",Overheads and general administration,Soopa Doopa Branding Ltd,y,,£970.20,,,,,,"£29,010.96",,"£28,583.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,255.00",,,,,,,"£9,285.54","£27,426.97"
Richard Wright,UK Independence Party (UKIP),"£1,133.00",Overheads and general administration,Richard Wright,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,133.00",,,,,,,,,,,,,,,,,,,
Rich SJS Ltd,Labour Party,"£7,204.86",Overheads and general administration,Rich SJS Ltd,y,,,,,,,,,,,,,,,,,,"£5,250.00",,,,,"£1,800.00",,,,,,,,,,,,,,,,,,,,,,,,,,,£154.84
UNISON,Labour Party,"£17,803.21",Overheads and general administration,UNISON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£17,803.21"
McGregor Boyall,Labour Party,"£61,853.93",Overheads and general administration,McGregor Boyall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£61,853.93"
AZ Office Centre,Labour Party,"£1,152.94",Overheads and general administration,AZ Office Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,152.94",,,,
Premier Inn,Labour Party,"£1,181.00",Overheads and general administration,Premier Inn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,181.00",,,,,,
Airbnb Payments UK,Labour Party,"£6,599.22",Overheads and general administration,Airbnb Payments UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,599.22",,,,,,
Europa International,Labour Party,"£5,414.16",Overheads and general administration,Europa International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,414.16",,,,
Deliveroo,Labour Party,"£1,519.15",Overheads and general administration,Deliveroo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,519.15",,,,,,,
Ryman,Labour Party,"£1,161.75",Overheads and general administration,Ryman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,161.75",,,,
Hamilton Rentals,Labour Party,"£32,912.02",Overheads and general administration,Hamilton Rentals,,,,,,,,,,,,,,,,,,,,,,"£32,912.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Secura HQ Ltd,Reform UK,"£189,224.02",Overheads and general administration,Secura HQ Ltd,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£50,889.60",,"£38,074.42","£100,260.00"
RailHaslemere,Reform UK,"£1,471.37",Overheads and general administration,RailHaslemere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,471.37",
The Lowry Hotel,Reform UK,"£1,817.87",Overheads and general administration,The Lowry Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£981.00,,,,,,£836.87
So Paddington,Reform UK,"£1,140.00",Overheads and general administration,So Paddington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,140.00",,,,,,
The Beeches Hotel,Reform UK,"£1,540.07",Overheads and general administration,The Beeches Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,540.07",,,,,,
Rosie Baker,Green Party,"£1,588.58",Overheads and general administration,Rosie Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,588.58"
Lifework Graphic Design,Green Party,"£3,960.00",Overheads and general administration,Lifework Graphic Design,,,,,,,,,,,"£3,960.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Euroffice UK (Office Supplies) LTD,Conservative and Unionist Party,"£78,896.26",Overheads and general administration,Euroffice UK (Office Supplies) LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£78,896.26",,,,
Tesco,Conservative and Unionist Party,"£1,867.27",Overheads and general administration,Tesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,867.27"
Fresco Catering,Conservative and Unionist Party,"£36,253.44",Overheads and general administration,Fresco Catering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£36,253.44",,,,,,,
GB Group,Conservative and Unionist Party,"£2,460.00",Overheads and general administration,GB Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,460.00"
Holly Rose,Green Party,"£2,464.60",Overheads and general administration,Holly Rose,,,,,,,,,,"£2,464.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Conservative and Unionist Party,"£1,799.56",Overheads and general administration,Amazon,y,,,,,,,,£549.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£467.28,,,,£782.98
Marsworth,Conservative and Unionist Party,"£90,789.08",Overheads and general administration,Marsworth,,,,,,,,,,,,,,,,,,,,,,"£90,789.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sainsburys,Conservative and Unionist Party,"£4,912.17",Overheads and general administration,Sainsburys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,912.17",,,,,,,
Gary Phelps Communications Ltd,Conservative and Unionist Party,"£11,250.00",Overheads and general administration,Gary Phelps Communications Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£11,250.00",,,,,,,,,,,,,,,,,,,
Dell Products,Conservative and Unionist Party,"£8,993.32",Overheads and general administration,Dell Products,,,,,,,,,,,,,,,,,,,,,,"£8,993.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storm Tech,Conservative and Unionist Party,"£17,151.05",Overheads and general administration,Storm Tech,,,,,,,,,,,,,,,,,,,,,,"£17,151.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson Hoare,Conservative and Unionist Party,"£3,599.16",Overheads and general administration,Anderson Hoare,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,637.96",,,,,,,,,,,,,,,,,,,,£961.20
Political Consultancy Services,Conservative and Unionist Party,"£12,000.00",Overheads and general administration,Political Consultancy Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£12,000.00",,,,,,,,,,,,,,,,,,,,
Pizza Hut,Conservative and Unionist Party,"£1,971.98",Overheads and general administration,Pizza Hut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,971.98",,,,,,,
Valtech,Conservative and Unionist Party,"£2,932.80",Overheads and general administration,Valtech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,932.80"
Globalnet Systems Ltd,Conservative and Unionist Party,"£126,373.20",Overheads and general administration,Globalnet Systems Ltd,,,,,,,,,,,,,,,,,,,,,,"£126,373.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MuleSoft,Conservative and Unionist Party,"£11,547.99",Overheads and general administration,MuleSoft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£11,547.99",,,,,,,,,,,,,,,,,,,,
Microsoft,Conservative and Unionist Party,"£9,098.24",Overheads and general administration,Microsoft,,,,,,,,,,,,,,,,,,,,,,"£9,098.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reed Specialist Recruitment Ltd,Conservative and Unionist Party,"£7,718.46",Overheads and general administration,Reed Specialist Recruitment Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,718.46",,
M&S,Conservative and Unionist Party,"£1,492.48",Overheads and general administration,M&S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,492.48",,,,,,,
Hamilton,Conservative and Unionist Party,"£32,431.20",Overheads and general administration,Hamilton,,,,,,,,,,,,,,,,,,,,,,"£32,431.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1st Choice Facilities Services Ltd,Conservative and Unionist Party,"£12,239.06",Overheads and general administration,1st Choice Facilities Services Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£12,239.06",,,,,,,,
Access Uk Limited,Conservative and Unionist Party,"£1,318.36",Overheads and general administration,Access Uk Limited,,,,,,,,,,,,,,,,,,,,,,"£1,318.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rossbury Associates Limited,Conservative and Unionist Party,"£139,800.00",Overheads and general administration,Rossbury Associates Limited,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£86,400.00",,,,,"£53,400.00",,,,,,,,,,,,,,,
Currys PC World,Conservative and Unionist Party,"£2,549.00",Overheads and general administration,Currys PC World,,,,,,,,,,,,,,,,,,,,,,"£2,549.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
